source_pdf,source_sha256,page,visual_row,y_center,word_count,row_text,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,4,60.39218711853027,1,24/fevrier/9,24/fevrier/9,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,5,67.39218711853027,1,715-pdtielle,715-pdtielle,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,6,74.8921890258789,2,-ifop-valeur 22,-ifop-valeur,22,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,7,79.11946175315164,11,"s-actuelles- 1,5 1,5 4,5 14 2 2,5 4,5 3 2,5 36",s-actuelles-,"1,5","1,5","4,5",14,2,"2,5","4,5",3,"2,5",36,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,8,82.74406433105469,1,Philippe,Philippe,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,9,88.3921890258789,1,7-fevrier.pd,7-fevrier.pd,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,10,95.3921890258789,1,f),f),,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,11,109.96911210280199,13,"Ifop (https:// 1 2 5 14,5 4 1 24 6 2,5 3 28",Ifop (https://,1,2,5,"14,5",4,1,24,6,"2,5",3,28,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,12,114.9601058959961,3,www.commi Attal Bardella,www.commi,Attal,Bardella,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,13,122.3921890258789,1,ssion-des-s,ssion-des-s,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,14,129.72552235921225,12,"ondages.fr/ 0,5 1,5 6 15 3,5 1,5 26 6 2,5 2,5 27",ondages.fr/,"0,5","1,5",6,15,"3,5","1,5",26,6,"2,5","2,5",27,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,15,135.31813049316406,4,notices/file 9-10 Philippe Bardella,notices/file,9-10,Philippe,Bardella,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,16,139.8921890258789,2,1 144,1 144,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,17,144.3921890258789,3,s/notices/20 janvier 23,s/notices/20,janvier,23,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,18,149.93764357133344,11,"24/janvier/9 0,5 2 6,5 14 3,5 1,5 6 2,5 2 32",24/janvier/9,"0,5",2,"6,5",14,"3,5","1,5",6,"2,5",2,32,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,19,153.74407196044922,1,Attal,Attal,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,20,157.3921890258789,1,710-pdt-ifop,710-pdt-ifop,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,21,165.1421890258789,2,-jdd-15-01.p 25,-jdd-15-01.p,25,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,22,169.5740072076971,11,"df) 0,5 1,5 6 13 3 2 5 2,5 2 33",df),"0,5","1,5",6,13,3,2,5,"2,5",2,33,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,23,173.24407196044922,1,Philippe,Philippe,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,24,208.2654800415039,2,Année 2023,Année 2023,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,9,25,221.4357452392578,4,Sondages réalisés en 2023,Sondages réalisés en 2023,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,1,72.3921890258789,3,Sondeur Date Échantillon,Sondeur,Date,Échantillon,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,2,77.85366249084473,4,d b Dupont- Le,d,b,Dupont-,Le,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,3,81.38518420132723,11,Arthaud Poutou Roussel Mélenchon Candidat Candidat Candidat Wauquiez Lassalle b Zemmour,Arthaud Poutou,Roussel Mélenchon,Candidat Candidat Candidat Wauquiez Lassalle,b,Zemmour,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,4,84.8921890258789,2,Aignan Pen,Aignan,Pen,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,5,88.63850173950195,10,(LO) (NPA-A) (PCF) (LFI) PS/DVG EELV ENS (LR) (RES) (REC),(LO),(NPA-A),(PCF),(LFI),PS/DVG,EELV,ENS,(LR),(RES),(REC),,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,6,92.24406433105469,2,(DLF) (RN),(DLF),(RN),,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,7,109.3921890258789,3,4 1 25,4,1,25,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,8,112.8921890258789,9,"1 2 6 14 5 2,5 2 31 6,5",1,2,6,14,5,"2,5",2,31,"6,5",,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,9,116.60331420898437,5,Ifop (https:// Faure Tondelier Philippe,Ifop (https://,Faure,Tondelier,Philippe,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,10,123.3921890258789,1,www.lefigar,www.lefigar,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,11,131.43065056434045,13,o.fr/politiqu 1 1 6 14 5 2 19 6 4 3 33 6,o.fr/politiqu,1,1,6,14,5,2,19,6,4,3,33,6,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,12,136.53110122680664,4,e/presidenti Faure Tondelier Attal,e/presidenti,Faure,Tondelier,Attal,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,13,144.3921890258789,1,elle-2027-m,elle-2027-m,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,14,147.8921890258789,4,"24-25 5,5 2 18",24-25,"5,5",2,18,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,15,151.3921890258789,12,"arine-le-pen 1 084 1,5 1 7 15 6 3 2,5 32 6,5",arine-le-pen,1 084,"1,5",1,7,15,6,3,"2,5",32,"6,5",,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,16,155.17369537353517,5,octobre Faure Tondelier Le Maire,octobre,Faure,Tondelier,Le Maire,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,17,158.3921890258789,1,-s-echappe-,-s-echappe-,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,18,166.8921890258789,4,jean-luc-me 6 2 16,jean-luc-me,6,2,16,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,19,171.0421890258789,10,"lenchon-rec 1,5 1,5 6 15 6 3,5 2,5 33 7",lenchon-rec,"1,5","1,5",6,15,6,"3,5","2,5",33,7,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,20,174.74407196044922,3,Faure Tondelier Darmanin,Faure,Tondelier,Darmanin,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,21,179.3921890258789,1,ule-202310,ule-202310,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,22,186.7921890258789,5,30) 7 4 2 26,30),7,4,2,26,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,23,190.3921890258789,8,"1,5 2 7,5 6 2,5 3 32 6,5","1,5",2,"7,5",6,"2,5",3,32,"6,5",,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,24,194.24407196044922,4,Ruffin Faure Tondelier Philippe,Ruffin,Faure,Tondelier,Philippe,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,25,206.3921890258789,3,5 5 22,5,5,22,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,26,209.8921890258789,9,1 2 6 16 5 — 2 30 6,1,2,6,16,5,—,2,30,6,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,27,213.74407196044922,3,Cazeneuve Jadot Philippe,Cazeneuve,Jadot,Philippe,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,28,225.3921890258789,3,7 5 16,7,5,16,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,29,229.19218902587892,10,Harris 1 2 6 16 7 — 2 32 6,Harris,1,2,6,16,7,—,2,32,6,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,30,232.74407196044922,4,Cazeneuve Jadot Le Maire,Cazeneuve,Jadot,Le Maire,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,31,238.8921890258789,1,Interactive,Interactive,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,32,245.1421890258789,4,(https://harri 8 6 14,(https://harri,8,6,14,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,33,248.3921890258789,9,1 2 6 16 7 — 2 32 6,1,2,6,16,7,—,2,32,6,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,34,252.40610313415527,4,s-interactiv Cazeneuve Jadot Darmanin,s-interactiv,Cazeneuve,Jadot,Darmanin,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,35,259.89219665527344,1,e.fr/wp-cont,e.fr/wp-cont,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,36,267.0075812706581,13,ent/upload 1 2 5 16 8 7 12 8 — 2 32 7,ent/upload,1,2,5,16,8,7,12,8,—,2,32,7,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,37,272.2810974121094,4,s/sites/6/20 Cazeneuve Jadot Attal,s/sites/6/20,Cazeneuve,Jadot,Attal,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,38,277.39219665527344,1,1-4,1-4,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,39,282.463625226702,7,23/09/Rapp septembre 2 525 9 5 11,23/09/Rapp septembre,2 525,9,5,11,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,40,286.99219665527346,10,ort-Toluna- 1 2 6 16 9 — 2 33 6,ort-Toluna-,1,2,6,16,9,—,2,33,6,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,41,290.7440643310547,3,Cazeneuve Jadot Borne,Cazeneuve,Jadot,Borne,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,42,294.89219665527344,1,Harris-IV-Pr,Harris-IV-Pr,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,43,302.64219665527344,4,esidentielle- 9 6 9,esidentielle-,9,6,9,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,44,306.64219665527344,10,2027-Challe 1 2 6 17 9 — 2 33 6,2027-Challe,1,2,6,17,9,—,2,33,6,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,45,310.2440643310547,3,Cazeneuve Jadot Castex,Cazeneuve,Jadot,Castex,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,46,315.89219665527344,1,nges-septe,nges-septe,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,47,322.51719665527344,4,mbre-2023. 10 6 8,mbre-2023.,10,6,8,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,48,325.89219665527344,9,1 2 6 16 9 — 3 33 6,1,2,6,16,9,—,3,33,6,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,49,329.7810974121094,4,pdf) Cazeneuve Jadot Bayrou,pdf),Cazeneuve,Jadot,Bayrou,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,50,341.89219665527344,1,5,5,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,51,345.39219665527344,2,10 7,10,7,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,52,348.92738342285156,10,1 2 6 17 Braun- 10 — 3 33 6,1,2,6,17,Braun-,10,—,3,33,6,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,53,352.7440643310547,2,Cazeneuve Jadot,Cazeneuve,Jadot,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,54,356.2440643310547,1,Pivet,Pivet,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,55,367.89219665527344,1,OpinionWay,OpinionWay,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,56,374.89219665527344,1,(https://ww,(https://ww,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,57,381.89219665527344,1,w.commissi,w.commissi,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,58,388.89219665527344,1,on-des-son,on-des-son,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,59,395.89219665527344,1,dages.fr/not,dages.fr/not,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,60,399.39219665527344,4,6 2 32 23,6,2,32,23,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,61,402.89219665527344,12,ices/files/no 12-13 avril 965 1 3 — 17 7 — — 9,ices/files/no 12-13 avril,965,1,3,—,17,7,—,—,9,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,62,407.3736907958984,5,tices/2023/a Faure Rousseau Philippe Bardella,tices/2023/a,Faure,Rousseau,Philippe,Bardella,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,63,416.89219665527344,1,vril/9689-pr,vril/9689-pr,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,64,423.89219665527344,1,es-ow-le-fig,es-ow-le-fig,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,65,430.89219665527344,1,aro-magazi,aro-magazi,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,66,437.89219665527344,1,ne.pdf),ne.pdf),,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,67,450.76719665527344,4,Harris 5 4 24,Harris,5,4,24,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,68,454.69219665527345,10,Interactive 1 2 4 16 5 — 2 30 7,Interactive,1,2,4,16,5,—,2,30,7,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,69,458.2440643310547,3,Cazeneuve Jadot Philippe,Cazeneuve,Jadot,Philippe,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,70,464.39219665527344,1,(https://ww,(https://ww,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,71,471.39219665527344,4,w.commissi 7 5 16,w.commissi,7,5,16,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,72,474.89219665527344,9,1 2 5 18 5 — 2 32 7,1,2,5,18,5,—,2,32,7,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,73,478.67369079589844,5,on-des-son Cazeneuve Jadot Le Maire,on-des-son,Cazeneuve,Jadot,Le Maire,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,74,485.39219665527344,5,dages.fr/not 6-7 avril 1 320,dages.fr/not,6-7 avril,1 320,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,75,492.39219665527344,4,ices/files/no 8 5 10,ices/files/no,8,5,10,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,76,495.89219665527344,9,1 2 5 19 7 — 2 33 8,1,2,5,19,7,—,2,33,8,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,77,499.6560974121094,4,tices/2023/a Cazeneuve Jadot Darmanin,tices/2023/a,Cazeneuve,Jadot,Darmanin,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,78,506.39219665527344,1,vril/9688-pr,vril/9688-pr,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,79,513.0171966552734,4,es-hi-challe 3 4 24,es-hi-challe,3,4,24,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,10,80,516.3921813964844,9,1 2 4 17 5 — 2 31 7,1,2,4,17,5,—,2,31,7,,,,,
